user_id,signup_date,country,industry,company_size
2586,2025-09-02,Niger,Healthcare,Medium
2587,2026-02-08,Svalbard & Jan Mayen Islands,Finance,Small
2588,2026-05-02,Reunion,Education,Medium
2589,2023-10-07,Burkina Faso,Technology,Large
2590,2025-08-28,Brunei Darussalam,Technology,Small
2591,2023-09-26,Slovakia (Slovak Republic),Finance,Small
2592,2026-02-18,Canada,Technology,Medium
2593,2023-08-23,Bosnia and Herzegovina,Retail,Medium
2594,2025-10-04,Bhutan,Retail,Large
2595,2025-07-18,Ireland,Education,Medium
2596,2026-06-21,French Guiana,Healthcare,Large
2597,2023-10-15,Grenada,Healthcare,Large
2598,2025-06-12,Greece,Education,Small
2599,2026-04-19,Niue,Healthcare,Small
2600,2023-07-29,Christmas Island,Finance,Large
2601,2023-06-24,France,Retail,Small
2602,2024-03-12,Australia,Retail,Large
2603,2024-02-19,Fiji,Finance,Small
2604,2025-06-20,Nauru,Technology,Large
2605,2024-11-26,Egypt,Technology,Medium
2606,2026-04-14,Saint Helena,Finance,Medium
2607,2023-10-22,Uzbekistan,Technology,Small
2608,2023-08-17,Iran,Healthcare,Large
2609,2026-02-14,Cook Islands,Education,Large
2610,2024-01-15,North Macedonia,Healthcare,Small
2611,2026-03-16,Serbia,Finance,Large
2612,2026-04-07,Myanmar,Healthcare,Large
2613,2024-10-23,Bolivia,Healthcare,Small
2614,2024-02-06,Korea,Education,Medium
2615,2025-09-11,Saint Kitts and Nevis,Technology,Small
2616,2025-03-16,Cote d'Ivoire,Technology,Small
2617,2025-03-06,Denmark,Technology,Medium
2618,2023-09-22,Norfolk Island,Finance,Small
2619,2025-09-01,Heard Island and McDonald Islands,Healthcare,Small
2620,2024-07-06,Cuba,Finance,Small
2621,2025-11-15,Senegal,Education,Small
2622,2024-04-24,Burundi,Finance,Large
2623,2025-12-24,Guadeloupe,Finance,Medium
2624,2024-12-22,Portugal,Healthcare,Medium
2625,2025-11-08,Uganda,Retail,Small
2626,2025-04-23,Guam,Education,Medium
2627,2025-11-17,Bahamas,Technology,Medium
2628,2023-11-26,Senegal,Retail,Medium
2629,2023-10-31,Azerbaijan,Finance,Small
2630,2026-01-30,Armenia,Healthcare,Large
2631,2025-04-23,Uzbekistan,Technology,Medium
2632,2025-10-01,United States Virgin Islands,Technology,Small
2633,2026-03-06,Guyana,Education,Large
2634,2024-01-31,Faroe Islands,Healthcare,Small
2635,2025-11-27,Brunei Darussalam,Technology,Small
2636,2026-03-10,Mexico,Finance,Large
2637,2026-01-05,Antarctica (the territory South of 60 deg S),Finance,Large
2638,2024-04-26,Albania,Healthcare,Small
2639,2024-06-09,Palestinian Territory,Healthcare,Small
2640,2024-12-11,Moldova,Retail,Small
2641,2024-11-03,Lao People's Democratic Republic,Finance,Small
2642,2025-08-29,Mauritania,Retail,Large
2643,2024-04-23,Latvia,Finance,Small
2644,2025-07-05,Palau,Finance,Medium
2645,2023-10-07,Malta,Retail,Small
2646,2024-07-29,Uzbekistan,Healthcare,Medium
2647,2024-01-04,Cambodia,Retail,Large
2648,2025-12-05,Belgium,Education,Small
2649,2024-05-12,South Africa,Technology,Medium
2650,2025-07-03,Faroe Islands,Education,Medium
2651,2023-10-19,Niger,Retail,Small
2652,2023-11-07,Korea,Finance,Medium
2653,2024-01-18,Bahamas,Retail,Small
2654,2023-11-06,Maldives,Retail,Medium
2655,2025-07-20,Bosnia and Herzegovina,Education,Large
2656,2025-09-05,San Marino,Technology,Large
2657,2025-04-02,Montenegro,Finance,Medium
2658,2024-07-11,Qatar,Finance,Large
2659,2023-07-06,Uganda,Finance,Large
2660,2024-12-20,Norway,Retail,Medium
2661,2026-03-30,Jordan,Retail,Medium
2662,2026-04-15,Venezuela,Healthcare,Large
2663,2023-10-07,Turkmenistan,Finance,Medium
2664,2025-01-06,Western Sahara,Education,Medium
2665,2024-03-15,Saint Helena,Technology,Large
2666,2024-05-09,Vietnam,Education,Medium
2667,2023-08-09,Brazil,Retail,Large
2668,2023-08-21,Saint Kitts and Nevis,Technology,Large
2669,2025-02-13,Norway,Healthcare,Small
2670,2025-05-04,Mexico,Retail,Large
2671,2026-05-18,Bolivia,Retail,Medium
2672,2025-02-16,Andorra,Finance,Small
2673,2023-12-24,Venezuela,Healthcare,Large
2674,2025-06-07,Moldova,Retail,Large
2675,2024-11-06,Cameroon,Healthcare,Medium
2676,2025-08-24,Dominican Republic,Retail,Small
2677,2025-02-20,Singapore,Education,Medium
2678,2025-09-02,Djibouti,Finance,Large
2679,2024-07-29,Saudi Arabia,Finance,Medium
2680,2025-08-14,Thailand,Retail,Medium
2681,2023-12-30,French Southern Territories,Education,Medium
2682,2025-10-04,Morocco,Healthcare,Medium
2683,2025-11-27,Dominican Republic,Education,Large
2684,2025-07-04,San Marino,Technology,Medium
2685,2024-07-24,Cuba,Education,Large
2686,2023-11-08,Montenegro,Healthcare,Medium
2687,2025-02-24,Namibia,Technology,Medium
2688,2025-01-21,Barbados,Healthcare,Medium
2689,2024-06-20,Solomon Islands,Finance,Medium
2690,2025-04-19,Croatia,Finance,Large
2691,2025-06-06,Sao Tome and Principe,Retail,Large
2692,2026-06-19,Iran,Education,Small
2693,2024-11-09,Cambodia,Healthcare,Small
2694,2023-10-08,Vietnam,Finance,Small
2695,2024-02-01,El Salvador,Education,Large
2696,2024-05-07,Congo,Education,Small
2697,2024-02-07,Kenya,Education,Small
2698,2025-05-23,Uganda,Technology,Small
2699,2025-09-02,Guernsey,Retail,Medium
2700,2026-05-10,Australia,Retail,Large
2701,2025-02-28,Reunion,Finance,Small
2702,2026-05-20,Peru,Education,Medium
2703,2025-11-27,Iceland,Healthcare,Medium
2704,2025-04-16,Croatia,Education,Small
2705,2025-01-24,Rwanda,Retail,Small
2706,2025-12-23,Lebanon,Technology,Large
2707,2026-05-25,Uzbekistan,Retail,Large
2708,2026-01-13,Guatemala,Finance,Small
2709,2025-05-24,Bermuda,Retail,Large
2710,2026-06-17,Uzbekistan,Finance,Small
2711,2025-02-15,Mozambique,Retail,Medium
2712,2025-01-10,Comoros,Finance,Small
2713,2025-04-24,Bangladesh,Retail,Large
2714,2026-05-03,Kyrgyz Republic,Retail,Small
2715,2023-09-23,Guinea-Bissau,Finance,Small
2716,2026-05-01,United Arab Emirates,Technology,Small
2717,2025-08-12,Martinique,Retail,Large
2718,2025-05-09,United States of America,Finance,Small
2719,2024-07-15,Mongolia,Finance,Small
2720,2024-11-04,Turkey,Education,Large
2721,2026-05-31,Egypt,Retail,Medium
2722,2025-09-12,Congo,Finance,Small
2723,2025-12-28,Turkey,Education,Medium
2724,2024-02-25,Madagascar,Healthcare,Small
2725,2025-09-05,Cook Islands,Retail,Medium
2726,2024-04-20,Germany,Healthcare,Large
2727,2025-12-08,Azerbaijan,Retail,Medium
2728,2025-09-29,Germany,Finance,Medium
2729,2025-07-26,Christmas Island,Retail,Medium
2730,2023-11-09,Liechtenstein,Technology,Medium
2731,2025-12-30,Somalia,Healthcare,Medium
2732,2025-11-09,Belarus,Retail,Small
2733,2025-07-10,Saudi Arabia,Education,Small
2734,2025-05-12,Northern Mariana Islands,Finance,Small
2735,2025-04-15,American Samoa,Retail,Medium
2736,2023-07-10,New Zealand,Retail,Medium
2737,2024-06-15,Thailand,Technology,Medium
2738,2025-01-18,Greece,Technology,Small
2739,2024-07-19,Comoros,Education,Medium
2740,2025-05-31,Antigua and Barbuda,Finance,Medium
2741,2024-10-14,Mexico,Technology,Medium
2742,2025-11-08,Namibia,Technology,Small
2743,2025-05-27,Togo,Education,Large
2744,2024-08-04,Eritrea,Healthcare,Small
2745,2025-10-28,Aruba,Healthcare,Small
2746,2026-06-23,Uruguay,Education,Small
2747,2023-08-10,Wallis and Futuna,Finance,Medium
2748,2024-11-20,France,Healthcare,Large
2749,2025-11-20,Bangladesh,Finance,Large
2750,2025-05-28,Malta,Retail,Small
2751,2025-08-18,French Southern Territories,Finance,Large
2752,2026-01-09,Kenya,Finance,Large
2753,2025-08-12,Malta,Healthcare,Small
2754,2024-10-28,Montenegro,Education,Large
2755,2025-11-15,Dominica,Retail,Medium
2756,2025-04-16,Isle of Man,Education,Small
2757,2023-09-19,Lesotho,Finance,Large
2758,2025-04-15,North Macedonia,Education,Large
2759,2026-01-23,Congo,Technology,Medium
2760,2025-03-16,Heard Island and McDonald Islands,Technology,Large
2761,2024-02-13,Kiribati,Finance,Small
2762,2024-03-28,Mongolia,Finance,Medium
2763,2025-04-11,Turkey,Technology,Large
2764,2025-09-28,North Macedonia,Retail,Medium
2765,2026-01-01,Tunisia,Technology,Medium
2766,2024-12-30,Armenia,Technology,Small
2767,2024-10-04,Haiti,Finance,Medium
2768,2023-07-24,Montserrat,Education,Small
2769,2025-06-02,Moldova,Healthcare,Medium
2770,2023-12-10,China,Retail,Small
2771,2024-05-13,Macao,Retail,Small
2772,2023-10-05,American Samoa,Technology,Large
2773,2025-01-03,Montserrat,Technology,Small
2774,2026-05-09,Somalia,Education,Small
2775,2025-05-28,Togo,Technology,Small
2776,2024-08-06,United States Virgin Islands,Retail,Large
2777,2024-11-09,Mali,Finance,Medium
2778,2026-04-04,Venezuela,Retail,Small
2779,2023-09-25,Guam,Healthcare,Medium
2780,2023-09-15,Nigeria,Technology,Medium
2781,2025-12-28,Nauru,Healthcare,Medium
2782,2024-05-10,Macao,Retail,Large
2783,2024-01-28,Afghanistan,Technology,Large
2784,2025-06-23,Faroe Islands,Healthcare,Small
2785,2024-03-17,Lithuania,Healthcare,Small
2786,2025-03-09,Somalia,Education,Large
2787,2023-10-30,Sierra Leone,Retail,Medium
2788,2024-03-20,Fiji,Finance,Small
2789,2026-01-26,Oman,Education,Large
2790,2025-11-10,Madagascar,Finance,Large
2791,2024-10-23,Saint Pierre and Miquelon,Finance,Small
2792,2024-08-18,Aruba,Education,Large
2793,2024-02-16,Greenland,Technology,Small
2794,2024-07-19,Equatorial Guinea,Healthcare,Medium
2795,2025-03-14,Switzerland,Education,Small
2796,2024-06-25,Saint Helena,Healthcare,Large
2797,2026-05-13,Bahrain,Education,Medium
2798,2025-09-21,American Samoa,Finance,Small
2799,2024-03-07,Mayotte,Finance,Medium
2800,2023-08-07,Cambodia,Education,Medium
2801,2025-05-22,French Polynesia,Finance,Medium
2802,2024-10-13,Serbia,Education,Small
2803,2025-09-10,Gabon,Retail,Large
2804,2024-07-31,Cocos (Keeling) Islands,Technology,Large
2805,2024-12-15,Guyana,Technology,Medium
2806,2026-02-02,Gambia,Finance,Medium
2807,2025-08-23,Turkmenistan,Technology,Large
2808,2024-07-20,Haiti,Retail,Large
2809,2026-03-27,Guinea,Education,Large
2810,2024-07-08,Uzbekistan,Healthcare,Large
2811,2023-10-05,Iceland,Education,Small
2812,2026-02-26,Slovakia (Slovak Republic),Retail,Large
2813,2025-09-22,Israel,Healthcare,Large
2814,2024-09-22,Cook Islands,Healthcare,Large
2815,2026-03-04,French Guiana,Technology,Medium
2816,2023-12-19,Sudan,Technology,Large
2817,2026-06-18,Bermuda,Technology,Medium
2818,2024-04-23,Cyprus,Retail,Medium
2819,2026-01-27,Burkina Faso,Education,Medium
2820,2025-10-21,Japan,Finance,Large
2821,2024-04-06,Luxembourg,Education,Large
2822,2024-11-26,Hungary,Finance,Medium
2823,2025-01-19,Hong Kong,Healthcare,Small
2824,2025-11-02,Libyan Arab Jamahiriya,Retail,Medium
2825,2026-03-27,Uruguay,Technology,Small
2826,2023-06-24,Italy,Finance,Small
2827,2025-03-21,France,Technology,Large
2828,2024-10-11,Paraguay,Technology,Small
2829,2025-08-25,Mozambique,Healthcare,Large
2830,2024-11-04,Nepal,Healthcare,Medium
2831,2025-09-27,Oman,Healthcare,Small
2832,2023-06-29,Malta,Technology,Small
2833,2024-08-12,Saint Kitts and Nevis,Finance,Medium
2834,2023-10-16,Saint Martin,Education,Small
2835,2023-08-18,Benin,Finance,Medium
2836,2023-12-22,Marshall Islands,Retail,Large
2837,2024-12-06,Slovenia,Education,Small
2838,2024-11-02,Ghana,Education,Medium
2839,2025-07-23,Tonga,Education,Small
2840,2024-12-05,Turks and Caicos Islands,Retail,Medium
2841,2023-08-31,Grenada,Healthcare,Large
2842,2025-11-17,Senegal,Healthcare,Small
2843,2024-10-09,Mayotte,Finance,Small
2844,2025-01-20,North Macedonia,Finance,Large
2845,2024-03-08,Micronesia,Education,Large
2846,2024-01-02,Greenland,Education,Large
2847,2025-05-01,Wallis and Futuna,Education,Large
2848,2026-05-16,Uzbekistan,Technology,Medium
2849,2024-02-24,Holy See (Vatican City State),Retail,Large
2850,2025-04-26,Somalia,Retail,Large
2851,2026-02-01,Qatar,Retail,Medium
2852,2024-06-28,Martinique,Technology,Medium
2853,2024-04-15,Falkland Islands (Malvinas),Finance,Medium
2854,2024-04-12,Heard Island and McDonald Islands,Retail,Small
2855,2024-10-24,Bosnia and Herzegovina,Technology,Large
2856,2026-03-03,Egypt,Healthcare,Large
2857,2024-10-28,Tanzania,Retail,Large
2858,2024-12-19,Iraq,Education,Small
2859,2025-11-06,Morocco,Education,Medium
2860,2024-01-22,Zimbabwe,Healthcare,Large
2861,2026-02-25,Bahrain,Retail,Large
2862,2023-09-29,Grenada,Retail,Large
2863,2025-10-15,Denmark,Finance,Medium
2864,2024-11-11,Micronesia,Retail,Medium
2865,2025-12-05,Saint Vincent and the Grenadines,Finance,Small
2866,2023-12-07,Bermuda,Finance,Small
2867,2025-08-07,Ghana,Finance,Small
2868,2026-05-05,Brunei Darussalam,Healthcare,Small
2869,2025-06-03,Turkmenistan,Education,Large
2870,2023-12-16,Antigua and Barbuda,Finance,Large
2871,2024-07-06,Argentina,Healthcare,Large
2872,2023-09-17,Sierra Leone,Technology,Large
2873,2024-08-16,Bouvet Island (Bouvetoya),Healthcare,Large
2874,2024-08-17,Peru,Education,Large
2875,2025-05-15,United Arab Emirates,Finance,Large
2876,2023-12-11,Saint Helena,Finance,Large
2877,2024-02-21,Czech Republic,Retail,Small
2878,2025-02-12,Niue,Technology,Medium
2879,2024-11-13,Mayotte,Technology,Medium
2880,2025-07-09,Lebanon,Finance,Large
2881,2025-01-02,Vanuatu,Education,Medium
2882,2024-05-08,Brazil,Retail,Small
2883,2025-09-04,France,Finance,Small
2884,2024-11-30,French Guiana,Technology,Large
2885,2025-08-25,Congo,Finance,Large
2886,2024-01-18,Cote d'Ivoire,Education,Small
2887,2025-05-25,Venezuela,Technology,Large
2888,2023-11-25,Serbia,Retail,Small
2889,2024-04-21,New Zealand,Healthcare,Small
2890,2024-02-28,Singapore,Retail,Small
2891,2025-04-13,Romania,Finance,Small
2892,2024-04-29,Congo,Education,Small
2893,2024-08-22,Kenya,Finance,Small
2894,2024-03-04,Angola,Education,Small
2895,2024-02-14,Saint Pierre and Miquelon,Retail,Large
2896,2024-02-27,Haiti,Education,Medium
2897,2025-01-02,Dominican Republic,Retail,Large
2898,2025-02-02,Samoa,Education,Large
2899,2024-06-08,Philippines,Retail,Large
2900,2025-08-28,Central African Republic,Healthcare,Medium
2901,2024-07-20,Papua New Guinea,Retail,Small
2902,2024-10-31,Tuvalu,Finance,Small
2903,2024-04-09,Japan,Healthcare,Medium
2904,2024-08-03,Spain,Education,Small
2905,2025-09-16,Bahrain,Technology,Large
2906,2026-02-20,Cyprus,Education,Small
2907,2023-08-16,Armenia,Finance,Large
2908,2024-10-30,Hong Kong,Finance,Medium
2909,2023-11-28,Nepal,Healthcare,Small
2910,2024-08-02,Tunisia,Technology,Medium
2911,2026-01-31,Oman,Healthcare,Medium
2912,2025-08-20,Cote d'Ivoire,Finance,Small
2913,2024-01-11,Fiji,Finance,Large
2914,2025-01-04,Guinea,Education,Small
2915,2024-01-20,Malta,Finance,Medium
2916,2023-10-01,Togo,Technology,Large
2917,2025-08-29,Guadeloupe,Finance,Medium
2918,2023-10-13,Peru,Technology,Medium
2919,2026-04-13,Sri Lanka,Education,Small
2920,2023-08-30,Finland,Healthcare,Medium
2921,2025-03-04,Dominica,Finance,Large
2922,2023-09-02,Antigua and Barbuda,Education,Medium
2923,2023-07-21,Brunei Darussalam,Education,Small
2924,2026-01-28,China,Retail,Large
2925,2025-01-29,Cameroon,Education,Medium
2926,2025-02-15,Brazil,Finance,Small
2927,2024-08-18,Chad,Healthcare,Large
2928,2025-01-15,Saint Kitts and Nevis,Technology,Small
2929,2023-12-31,Benin,Healthcare,Medium
2930,2024-05-14,British Virgin Islands,Education,Small
2931,2024-11-03,Zimbabwe,Finance,Small
2932,2024-11-18,Dominica,Technology,Large
2933,2023-12-24,Malawi,Healthcare,Large
2934,2024-02-17,Yemen,Finance,Medium
2935,2024-03-30,Martinique,Healthcare,Large
2936,2025-03-21,Taiwan,Technology,Small
2937,2025-04-10,Korea,Education,Large
2938,2024-04-22,Uruguay,Education,Small
2939,2025-04-05,Ireland,Healthcare,Small
2940,2023-08-07,China,Education,Medium
2941,2025-08-11,French Guiana,Finance,Small
2942,2025-10-31,Rwanda,Retail,Small
2943,2024-04-11,Faroe Islands,Technology,Large
2944,2025-07-14,Kenya,Education,Large
2945,2025-03-11,Ecuador,Retail,Large
2946,2023-09-26,Japan,Healthcare,Small
2947,2025-12-06,Sweden,Technology,Medium
2948,2024-03-05,Honduras,Retail,Large
2949,2026-04-30,Iceland,Finance,Large
2950,2025-06-06,Taiwan,Technology,Medium
2951,2024-08-09,Iceland,Finance,Large
2952,2024-03-01,Greenland,Finance,Large
2953,2024-07-10,British Indian Ocean Territory (Chagos Archipelago),Education,Large
2954,2025-06-20,United States Virgin Islands,Technology,Large
2955,2025-09-14,Honduras,Healthcare,Large
2956,2024-12-19,Nauru,Retail,Small
2957,2024-03-02,Christmas Island,Technology,Medium
2958,2024-03-19,United States Minor Outlying Islands,Education,Large
2959,2025-09-13,Russian Federation,Finance,Large
2960,2025-07-30,Reunion,Education,Large
2961,2023-07-17,Yemen,Technology,Large
2962,2024-08-27,China,Technology,Small
2963,2025-06-14,Nauru,Education,Small
2964,2025-04-01,Albania,Healthcare,Large
2965,2025-07-20,United States Virgin Islands,Retail,Large
2966,2023-08-01,Guam,Retail,Small
2967,2023-07-20,Mauritania,Finance,Small
2968,2024-02-21,Colombia,Technology,Large
2969,2023-08-06,Portugal,Finance,Small
2970,2026-03-10,Tajikistan,Education,Large
2971,2025-06-22,Suriname,Healthcare,Medium
2972,2024-03-25,Guatemala,Finance,Medium
2973,2026-05-27,India,Education,Large
2974,2025-12-03,Guatemala,Education,Medium
2975,2025-09-17,French Polynesia,Technology,Medium
2976,2024-12-02,Luxembourg,Finance,Medium
2977,2024-08-19,Haiti,Retail,Small
2978,2024-01-10,Mauritania,Retail,Medium
2979,2026-04-05,Montenegro,Education,Medium
2980,2026-05-01,Albania,Technology,Medium
2981,2024-11-11,Heard Island and McDonald Islands,Retail,Small
2982,2025-12-30,Svalbard & Jan Mayen Islands,Healthcare,Small
2983,2025-05-12,Vanuatu,Education,Medium
2984,2026-02-03,Algeria,Technology,Large
2985,2025-10-04,Cook Islands,Retail,Small
2986,2024-05-08,San Marino,Education,Medium
2987,2023-09-21,Burkina Faso,Retail,Medium
2988,2024-10-30,China,Education,Medium
2989,2024-01-18,Fiji,Technology,Large
2990,2025-05-12,Lebanon,Education,Small
2991,2023-08-04,Kazakhstan,Retail,Small
2992,2024-09-07,Niue,Finance,Medium
2993,2024-02-20,Iceland,Education,Small
2994,2026-01-30,Andorra,Technology,Large
2995,2026-05-05,Bouvet Island (Bouvetoya),Retail,Medium
2996,2025-10-01,Bouvet Island (Bouvetoya),Retail,Medium
2997,2025-01-23,Cocos (Keeling) Islands,Finance,Large
2998,2026-02-05,Zambia,Technology,Medium
2999,2024-09-14,Benin,Healthcare,Large
3000,2025-01-10,Qatar,Technology,Small
3001,2025-08-14,Libyan Arab Jamahiriya,Education,Medium
3002,2026-01-13,Palau,Technology,Medium
3003,2024-12-19,Sierra Leone,Finance,Medium
3004,2024-07-15,Belarus,Finance,Small
3005,2024-02-13,Paraguay,Finance,Large
3006,2025-07-13,Mali,Healthcare,Large
3007,2026-05-06,Sudan,Technology,Medium
3008,2024-02-02,Kenya,Education,Medium
3009,2024-06-26,Dominica,Education,Large
3010,2024-03-18,Canada,Technology,Large
3011,2023-08-23,Slovenia,Education,Large
3012,2025-07-01,Finland,Finance,Small
3013,2025-08-12,Northern Mariana Islands,Retail,Small
3014,2025-04-06,Dominican Republic,Retail,Large
3015,2023-09-08,Timor-Leste,Healthcare,Large
3016,2026-06-09,Faroe Islands,Technology,Large
3017,2024-11-01,Cayman Islands,Technology,Large
3018,2024-09-26,Greenland,Finance,Large
3019,2023-08-03,Mayotte,Finance,Large
3020,2025-07-26,Cyprus,Finance,Medium
3021,2025-10-30,Reunion,Healthcare,Medium
3022,2025-11-24,Marshall Islands,Technology,Medium
3023,2025-08-11,British Indian Ocean Territory (Chagos Archipelago),Healthcare,Large
3024,2025-02-23,Iraq,Technology,Medium
3025,2024-05-14,British Virgin Islands,Finance,Medium
3026,2025-01-09,Lao People's Democratic Republic,Retail,Large
3027,2024-10-22,Nigeria,Technology,Small
3028,2024-04-03,Russian Federation,Technology,Small
3029,2024-04-11,Kyrgyz Republic,Finance,Large
3030,2024-04-05,Lesotho,Technology,Large
3031,2025-12-14,Saint Helena,Retail,Large
3032,2024-02-29,Nauru,Retail,Large
3033,2023-09-19,Ukraine,Healthcare,Large
3034,2024-02-09,South Georgia and the South Sandwich Islands,Healthcare,Large
3035,2023-07-05,Dominican Republic,Healthcare,Small
3036,2024-12-26,Croatia,Finance,Large
3037,2024-02-12,Tajikistan,Education,Large
3038,2026-01-21,Brunei Darussalam,Healthcare,Large
3039,2023-10-13,Madagascar,Education,Medium
3040,2024-09-01,Switzerland,Healthcare,Medium
3041,2025-02-21,Bahrain,Technology,Medium
3042,2024-01-11,Uruguay,Healthcare,Large
3043,2026-05-02,Uruguay,Education,Small
3044,2024-04-09,Belgium,Healthcare,Small
3045,2023-10-15,Guinea-Bissau,Technology,Medium
3046,2025-06-26,Djibouti,Retail,Small
3047,2025-05-15,Jordan,Finance,Large
3048,2026-05-28,Philippines,Healthcare,Medium
3049,2024-01-20,Taiwan,Healthcare,Large
3050,2026-04-22,Morocco,Retail,Large
3051,2023-09-28,Luxembourg,Retail,Large
3052,2023-09-03,Angola,Finance,Medium
3053,2026-04-27,Fiji,Finance,Medium
3054,2025-08-07,Armenia,Finance,Small
3055,2024-03-19,Cocos (Keeling) Islands,Technology,Medium
3056,2024-03-05,Ireland,Retail,Medium
3057,2024-08-28,Kuwait,Healthcare,Medium
3058,2026-03-01,Turkmenistan,Retail,Medium
3059,2025-07-16,Azerbaijan,Finance,Large
3060,2024-09-02,Nauru,Healthcare,Small
3061,2025-10-06,Gambia,Technology,Large
3062,2023-11-27,Congo,Finance,Small
3063,2024-09-11,Kenya,Healthcare,Medium
3064,2026-05-15,Czech Republic,Technology,Large
3065,2025-01-07,Pakistan,Healthcare,Small
3066,2025-11-12,Bermuda,Healthcare,Large
3067,2023-09-12,Korea,Finance,Small
3068,2024-05-21,Lesotho,Retail,Large
3069,2023-12-11,Saint Lucia,Retail,Medium
3070,2025-01-11,Saint Pierre and Miquelon,Technology,Large
3071,2025-03-29,Qatar,Finance,Medium
3072,2025-06-20,Togo,Technology,Large
3073,2024-07-24,Panama,Education,Large
3074,2024-10-28,Senegal,Finance,Large
3075,2026-02-25,Sierra Leone,Education,Large
3076,2024-03-07,Lesotho,Finance,Medium
3077,2025-10-16,Poland,Finance,Small
3078,2026-04-21,Mongolia,Education,Medium
3079,2024-01-27,Macao,Retail,Small
3080,2023-10-17,Pitcairn Islands,Finance,Large
3081,2026-03-12,Greenland,Technology,Large
3082,2025-06-05,Singapore,Healthcare,Small
3083,2025-10-28,Armenia,Healthcare,Small
3084,2026-04-10,Tonga,Technology,Large
3085,2026-01-13,Central African Republic,Retail,Small
3086,2023-09-12,Falkland Islands (Malvinas),Education,Large
3087,2025-07-19,Anguilla,Healthcare,Medium
3088,2025-06-05,Turkey,Technology,Medium
3089,2026-06-05,Central African Republic,Healthcare,Large
3090,2025-03-18,Macao,Education,Small
3091,2023-08-29,Bosnia and Herzegovina,Technology,Large
3092,2025-04-12,Grenada,Education,Small
3093,2025-04-14,Micronesia,Technology,Large
3094,2025-03-02,Lithuania,Finance,Small
3095,2025-03-17,Jordan,Healthcare,Small
3096,2024-03-27,Madagascar,Healthcare,Small
3097,2025-06-16,Barbados,Retail,Medium
3098,2024-05-13,Comoros,Finance,Medium
3099,2026-03-17,Wallis and Futuna,Retail,Medium
3100,2025-08-25,Svalbard & Jan Mayen Islands,Education,Large
3101,2023-07-15,Kenya,Technology,Large
3102,2024-11-02,Afghanistan,Finance,Small
3103,2025-07-26,Guam,Healthcare,Medium
3104,2026-02-18,India,Healthcare,Small
3105,2026-05-17,China,Retail,Large
3106,2023-08-24,Lao People's Democratic Republic,Technology,Medium
3107,2023-06-24,Chad,Technology,Large
3108,2025-01-27,Tonga,Technology,Medium
3109,2026-04-12,Syrian Arab Republic,Technology,Medium
3110,2026-06-12,Slovakia (Slovak Republic),Healthcare,Medium
3111,2024-08-15,Singapore,Finance,Large
3112,2023-10-21,Tuvalu,Healthcare,Medium
3113,2023-08-17,Taiwan,Healthcare,Large
3114,2024-02-29,Singapore,Retail,Medium
3115,2026-04-26,Micronesia,Retail,Medium
3116,2024-04-09,Guyana,Technology,Small
3117,2026-02-04,Somalia,Technology,Large
3118,2024-05-22,Sweden,Retail,Small
3119,2025-06-23,Angola,Finance,Small
3120,2024-02-28,Seychelles,Education,Small
3121,2025-09-14,Germany,Technology,Medium
3122,2025-04-28,Malta,Healthcare,Medium
3123,2025-07-09,Bahamas,Technology,Medium
3124,2025-10-19,Bouvet Island (Bouvetoya),Education,Large
3125,2025-03-03,Turkmenistan,Healthcare,Medium
3126,2025-02-26,Tajikistan,Finance,Large
3127,2024-11-29,Lao People's Democratic Republic,Technology,Large
3128,2026-04-09,Cook Islands,Finance,Medium
3129,2025-07-17,United States Virgin Islands,Retail,Small
3130,2024-01-05,Cote d'Ivoire,Retail,Medium
3131,2026-01-05,Oman,Education,Large
3132,2024-09-29,French Polynesia,Technology,Medium
3133,2025-12-09,Turks and Caicos Islands,Technology,Large
3134,2023-12-11,Hong Kong,Finance,Medium
3135,2025-03-26,Iran,Education,Large
3136,2025-02-09,Nigeria,Technology,Small
3137,2026-02-04,Saint Kitts and Nevis,Technology,Medium
3138,2024-12-14,Azerbaijan,Healthcare,Small
3139,2023-07-18,Cuba,Education,Medium
3140,2023-07-10,Argentina,Healthcare,Large
3141,2025-11-12,Poland,Technology,Small
3142,2023-12-02,French Polynesia,Finance,Small
3143,2024-11-21,Qatar,Finance,Small
3144,2024-11-21,Norfolk Island,Education,Large
3145,2025-07-22,Jamaica,Retail,Large
3146,2024-07-15,Singapore,Retail,Small
3147,2025-09-20,Cambodia,Healthcare,Medium
3148,2026-01-12,Spain,Finance,Medium
3149,2024-08-15,Hong Kong,Education,Large
3150,2025-11-26,Wallis and Futuna,Retail,Large
3151,2024-05-24,Russian Federation,Healthcare,Small
3152,2023-10-16,Marshall Islands,Finance,Medium
3153,2025-10-26,Morocco,Healthcare,Small
3154,2026-01-06,Sri Lanka,Retail,Small
3155,2026-01-25,Thailand,Retail,Large
3156,2025-11-23,Sudan,Education,Small
3157,2024-03-01,Botswana,Retail,Medium
3158,2024-02-15,Korea,Retail,Large
3159,2025-08-28,Yemen,Education,Large
3160,2025-07-01,Luxembourg,Education,Medium
3161,2026-05-02,South Georgia and the South Sandwich Islands,Healthcare,Large
3162,2026-04-20,British Virgin Islands,Education,Medium
3163,2025-11-14,Liberia,Finance,Small
3164,2024-02-19,Isle of Man,Retail,Large
3165,2025-11-20,Wallis and Futuna,Healthcare,Large
