user_id,plan_type,monthly_revenue,total_usage,ticket_count,segment
2528,Starter,999,114,1.0,At-Risk Users
2529,Enterprise,9999,185,3.0,Power Users
2530,Starter,999,89,0.0,At-Risk Users
2531,Enterprise,9999,136,1.0,Power Users
2532,Professional,2999,124,2.0,At-Risk Users
2533,Professional,2999,145,1.0,At-Risk Users
2534,Professional,2999,124,0.0,At-Risk Users
2535,Starter,999,242,1.0,At-Risk Users
2536,Starter,999,176,0.0,At-Risk Users
2537,Professional,2999,144,1.0,At-Risk Users
2538,Enterprise,9999,168,4.0,Power Users
2539,Starter,999,118,2.0,At-Risk Users
2540,Starter,999,110,2.0,At-Risk Users
2541,Starter,999,152,3.0,Normal Users
2542,Starter,999,167,4.0,Normal Users
2543,Starter,999,168,3.0,Normal Users
2544,Enterprise,9999,129,3.0,Power Users
2545,Enterprise,9999,150,0.0,Power Users
2546,Starter,999,209,0.0,At-Risk Users
2547,Starter,999,96,1.0,At-Risk Users
2548,Professional,2999,199,2.0,At-Risk Users
2549,Professional,2999,199,1.0,At-Risk Users
2550,Enterprise,9999,57,4.0,Power Users
2551,Professional,2999,97,1.0,At-Risk Users
2552,Starter,999,183,2.0,At-Risk Users
2553,Starter,999,122,3.0,Normal Users
2554,Starter,999,194,3.0,Normal Users
2555,Starter,999,61,2.0,At-Risk Users
2556,Professional,2999,202,1.0,At-Risk Users
2557,Starter,999,155,3.0,Normal Users
2558,Starter,999,53,2.0,At-Risk Users
2559,Starter,999,190,2.0,At-Risk Users
2560,Enterprise,9999,104,3.0,Power Users
2561,Professional,2999,185,1.0,At-Risk Users
2562,Starter,999,192,0.0,At-Risk Users
2563,Starter,999,135,0.0,At-Risk Users
2564,Starter,999,197,2.0,At-Risk Users
2565,Starter,999,149,1.0,At-Risk Users
2566,Starter,999,299,4.0,Normal Users
2567,Professional,2999,197,1.0,At-Risk Users
2568,Enterprise,9999,160,3.0,Power Users
2569,Professional,2999,146,3.0,Normal Users
2570,Enterprise,9999,203,2.0,Power Users
2571,Starter,999,133,5.0,Normal Users
2572,Enterprise,9999,241,1.0,Power Users
2573,Starter,999,128,2.0,At-Risk Users
2574,Enterprise,9999,207,0.0,Power Users
2575,Starter,999,184,0.0,At-Risk Users
2576,Starter,999,296,2.0,At-Risk Users
2577,Starter,999,200,1.0,At-Risk Users
2578,Starter,999,184,1.0,At-Risk Users
2579,Starter,999,127,2.0,At-Risk Users
2580,Starter,999,148,4.0,Normal Users
2581,Starter,999,126,1.0,At-Risk Users
2582,Starter,999,33,1.0,At-Risk Users
2583,Starter,999,237,3.0,Normal Users
2584,Starter,999,68,0.0,At-Risk Users
2585,Starter,999,272,1.0,At-Risk Users
2586,Starter,999,125,3.0,Normal Users
2587,Professional,2999,157,4.0,Normal Users
2588,Starter,999,105,1.0,At-Risk Users
2589,Professional,2999,122,4.0,Normal Users
2590,Starter,999,140,2.0,At-Risk Users
2591,Professional,2999,117,0.0,At-Risk Users
2592,Starter,999,152,5.0,Normal Users
2593,Professional,2999,146,4.0,Normal Users
2594,Professional,2999,167,6.0,Normal Users
2595,Starter,999,202,2.0,At-Risk Users
2596,Starter,999,82,3.0,Normal Users
2597,Starter,999,84,0.0,At-Risk Users
2598,Starter,999,175,2.0,At-Risk Users
2599,Enterprise,9999,158,2.0,Power Users
2600,Starter,999,138,1.0,At-Risk Users
2601,Starter,999,145,2.0,At-Risk Users
2602,Starter,999,217,2.0,At-Risk Users
2603,Starter,999,51,4.0,Normal Users
2604,Starter,999,123,1.0,At-Risk Users
2605,Starter,999,131,1.0,At-Risk Users
2606,Starter,999,99,2.0,At-Risk Users
2607,Starter,999,260,2.0,At-Risk Users
2608,Professional,2999,157,2.0,At-Risk Users
2609,Enterprise,9999,245,4.0,Power Users
2610,Starter,999,97,3.0,Normal Users
2611,Starter,999,234,1.0,At-Risk Users
2612,Starter,999,52,0.0,At-Risk Users
2613,Starter,999,188,0.0,At-Risk Users
2614,Enterprise,9999,117,0.0,Power Users
2615,Starter,999,175,0.0,At-Risk Users
2616,Starter,999,87,1.0,At-Risk Users
2617,Professional,2999,106,1.0,At-Risk Users
2618,Professional,2999,52,2.0,At-Risk Users
2619,Starter,999,213,0.0,At-Risk Users
2620,Starter,999,174,0.0,At-Risk Users
2621,Professional,2999,121,1.0,At-Risk Users
2622,Starter,999,79,3.0,Normal Users
2623,Starter,999,134,1.0,At-Risk Users
2624,Professional,2999,104,2.0,At-Risk Users
2625,Starter,999,131,2.0,At-Risk Users
2626,Starter,999,75,1.0,At-Risk Users
2627,Starter,999,90,4.0,Normal Users
2628,Starter,999,129,2.0,At-Risk Users
2629,Professional,2999,268,0.0,At-Risk Users
2630,Professional,2999,200,1.0,At-Risk Users
2631,Enterprise,9999,134,3.0,Power Users
2632,Starter,999,194,0.0,At-Risk Users
2633,Professional,2999,188,3.0,Normal Users
2634,Professional,2999,194,5.0,Normal Users
2635,Starter,999,150,2.0,At-Risk Users
2636,Starter,999,67,3.0,Normal Users
2637,Starter,999,166,1.0,At-Risk Users
2638,Starter,999,201,2.0,At-Risk Users
2639,Starter,999,179,0.0,At-Risk Users
2640,Professional,2999,110,2.0,At-Risk Users
2641,Starter,999,173,1.0,At-Risk Users
2642,Starter,999,184,2.0,At-Risk Users
2643,Professional,2999,188,2.0,At-Risk Users
2644,Starter,999,161,0.0,At-Risk Users
2645,Professional,2999,109,5.0,Normal Users
2646,Starter,999,200,3.0,Normal Users
2647,Starter,999,104,1.0,At-Risk Users
2648,Starter,999,176,1.0,At-Risk Users
2649,Starter,999,149,1.0,At-Risk Users
2650,Starter,999,121,4.0,Normal Users
2651,Starter,999,55,1.0,At-Risk Users
2652,Starter,999,122,3.0,Normal Users
2653,Starter,999,224,2.0,At-Risk Users
2654,Professional,2999,179,0.0,At-Risk Users
2655,Starter,999,139,4.0,Normal Users
2656,Professional,2999,120,4.0,Normal Users
2657,Professional,2999,125,2.0,At-Risk Users
2658,Starter,999,89,3.0,Normal Users
2659,Starter,999,129,4.0,Normal Users
2660,Professional,2999,98,2.0,At-Risk Users
2661,Starter,999,102,1.0,At-Risk Users
2662,Enterprise,9999,160,1.0,Power Users
2663,Starter,999,143,2.0,At-Risk Users
2664,Enterprise,9999,149,1.0,Power Users
2665,Starter,999,265,2.0,At-Risk Users
2666,Starter,999,112,2.0,At-Risk Users
2667,Starter,999,160,4.0,Normal Users
2668,Enterprise,9999,204,2.0,Power Users
2669,Starter,999,37,5.0,Normal Users
2670,Professional,2999,193,3.0,Normal Users
2671,Starter,999,136,1.0,At-Risk Users
2672,Starter,999,61,2.0,At-Risk Users
2673,Enterprise,9999,105,2.0,Power Users
2674,Professional,2999,85,1.0,At-Risk Users
2675,Starter,999,153,1.0,At-Risk Users
2676,Professional,2999,196,3.0,Normal Users
2677,Professional,2999,177,2.0,At-Risk Users
2678,Starter,999,159,0.0,At-Risk Users
2679,Professional,2999,132,3.0,Normal Users
2680,Starter,999,229,1.0,At-Risk Users
2681,Starter,999,119,3.0,Normal Users
2682,Starter,999,146,3.0,Normal Users
2683,Professional,2999,81,2.0,At-Risk Users
2684,Enterprise,9999,89,1.0,Power Users
2685,Professional,2999,77,3.0,Normal Users
2686,Starter,999,153,3.0,Normal Users
2687,Starter,999,186,3.0,Normal Users
2688,Starter,999,111,3.0,Normal Users
2689,Starter,999,89,2.0,At-Risk Users
2690,Starter,999,169,2.0,At-Risk Users
2691,Professional,2999,170,1.0,At-Risk Users
2692,Starter,999,118,1.0,At-Risk Users
2693,Starter,999,78,3.0,Normal Users
2694,Professional,2999,106,3.0,Normal Users
2695,Professional,2999,95,2.0,At-Risk Users
2696,Enterprise,9999,198,1.0,Power Users
2697,Starter,999,221,0.0,At-Risk Users
2698,Professional,2999,187,1.0,At-Risk Users
2699,Starter,999,180,3.0,Normal Users
2700,Starter,999,121,0.0,At-Risk Users
2701,Starter,999,148,4.0,Normal Users
2702,Professional,2999,140,2.0,At-Risk Users
2703,Starter,999,127,1.0,At-Risk Users
2704,Starter,999,246,2.0,At-Risk Users
2705,Professional,2999,271,2.0,At-Risk Users
2706,Professional,2999,309,0.0,At-Risk Users
2707,Starter,999,169,2.0,At-Risk Users
2708,Professional,2999,124,2.0,At-Risk Users
2709,Professional,2999,134,5.0,Normal Users
2710,Starter,999,98,7.0,Normal Users
2711,Professional,2999,230,0.0,At-Risk Users
2712,Professional,2999,325,4.0,Normal Users
2713,Professional,2999,106,1.0,At-Risk Users
2714,Starter,999,108,3.0,Normal Users
2715,Starter,999,198,2.0,At-Risk Users
2716,Starter,999,117,0.0,At-Risk Users
2717,Starter,999,194,3.0,Normal Users
2718,Starter,999,168,5.0,Normal Users
2719,Starter,999,70,2.0,At-Risk Users
2720,Professional,2999,186,3.0,Normal Users
2721,Starter,999,257,5.0,Normal Users
2722,Starter,999,60,1.0,At-Risk Users
2723,Professional,2999,174,3.0,Normal Users
2724,Professional,2999,202,2.0,At-Risk Users
2725,Starter,999,89,1.0,At-Risk Users
2726,Enterprise,9999,144,0.0,Power Users
2727,Starter,999,120,0.0,At-Risk Users
2728,Starter,999,159,2.0,At-Risk Users
2729,Starter,999,133,2.0,At-Risk Users
2730,Professional,2999,248,1.0,At-Risk Users
2731,Professional,2999,106,3.0,Normal Users
2732,Starter,999,123,3.0,Normal Users
2733,Professional,2999,144,2.0,At-Risk Users
2734,Enterprise,9999,46,4.0,Power Users
2735,Starter,999,222,2.0,At-Risk Users
2736,Starter,999,134,2.0,At-Risk Users
2737,Enterprise,9999,158,0.0,Power Users
2738,Starter,999,111,0.0,At-Risk Users
2739,Enterprise,9999,171,2.0,Power Users
2740,Professional,2999,90,2.0,At-Risk Users
2741,Starter,999,115,1.0,At-Risk Users
2742,Professional,2999,157,2.0,At-Risk Users
2743,Starter,999,280,1.0,At-Risk Users
2744,Professional,2999,202,0.0,At-Risk Users
2745,Starter,999,246,0.0,At-Risk Users
2746,Starter,999,139,4.0,Normal Users
2747,Starter,999,183,1.0,At-Risk Users
2748,Starter,999,87,3.0,Normal Users
2749,Starter,999,96,1.0,At-Risk Users
2750,Professional,2999,157,1.0,At-Risk Users
2751,Professional,2999,264,4.0,Normal Users
2752,Starter,999,207,3.0,Normal Users
2753,Enterprise,9999,201,3.0,Power Users
2754,Starter,999,44,1.0,At-Risk Users
2755,Professional,2999,123,2.0,At-Risk Users
2756,Enterprise,9999,166,1.0,Power Users
2757,Enterprise,9999,140,2.0,Power Users
2758,Starter,999,112,4.0,Normal Users
2759,Enterprise,9999,165,1.0,Power Users
2760,Professional,2999,131,1.0,At-Risk Users
2761,Starter,999,170,1.0,At-Risk Users
2762,Professional,2999,194,1.0,At-Risk Users
2763,Starter,999,181,3.0,Normal Users
2764,Professional,2999,113,4.0,Normal Users
2765,Starter,999,192,2.0,At-Risk Users
2766,Enterprise,9999,139,2.0,Power Users
2767,Professional,2999,175,2.0,At-Risk Users
2768,Starter,999,209,4.0,Normal Users
2769,Professional,2999,73,3.0,Normal Users
2770,Professional,2999,225,2.0,At-Risk Users
2771,Starter,999,78,3.0,Normal Users
2772,Starter,999,157,2.0,At-Risk Users
2773,Starter,999,344,1.0,At-Risk Users
2774,Starter,999,141,0.0,At-Risk Users
2775,Starter,999,138,2.0,At-Risk Users
2776,Starter,999,181,0.0,At-Risk Users
2777,Professional,2999,156,3.0,Normal Users
2778,Starter,999,72,1.0,At-Risk Users
2779,Professional,2999,177,4.0,Normal Users
2780,Enterprise,9999,279,3.0,Power Users
2781,Professional,2999,163,0.0,At-Risk Users
2782,Professional,2999,175,2.0,At-Risk Users
2783,Professional,2999,177,1.0,At-Risk Users
2784,Starter,999,26,4.0,Normal Users
2785,Starter,999,223,3.0,Normal Users
2786,Professional,2999,149,1.0,At-Risk Users
2787,Enterprise,9999,50,2.0,Power Users
2788,Starter,999,135,5.0,Normal Users
2789,Starter,999,230,1.0,At-Risk Users
2790,Starter,999,157,4.0,Normal Users
2791,Starter,999,139,3.0,Normal Users
2792,Professional,2999,222,3.0,Normal Users
2793,Starter,999,249,1.0,At-Risk Users
2794,Professional,2999,175,4.0,Normal Users
2795,Starter,999,136,2.0,At-Risk Users
2796,Starter,999,105,2.0,At-Risk Users
2797,Starter,999,306,1.0,At-Risk Users
2798,Starter,999,305,0.0,At-Risk Users
2799,Starter,999,138,0.0,At-Risk Users
2800,Starter,999,208,3.0,Normal Users
2801,Professional,2999,47,3.0,Normal Users
2802,Starter,999,230,4.0,Normal Users
2803,Starter,999,58,3.0,Normal Users
2804,Starter,999,101,2.0,At-Risk Users
2805,Starter,999,119,1.0,At-Risk Users
2806,Starter,999,158,1.0,At-Risk Users
2807,Starter,999,102,0.0,At-Risk Users
2808,Starter,999,311,2.0,At-Risk Users
2809,Starter,999,123,5.0,Normal Users
2810,Starter,999,155,3.0,Normal Users
2811,Enterprise,9999,144,0.0,Power Users
2812,Starter,999,137,2.0,At-Risk Users
2813,Starter,999,76,1.0,At-Risk Users
2814,Enterprise,9999,170,3.0,Power Users
2815,Starter,999,128,1.0,At-Risk Users
2816,Starter,999,195,5.0,Normal Users
2817,Starter,999,171,1.0,At-Risk Users
2818,Starter,999,139,1.0,At-Risk Users
2819,Starter,999,153,2.0,At-Risk Users
2820,Starter,999,148,4.0,Normal Users
2821,Starter,999,157,3.0,Normal Users
2822,Enterprise,9999,192,1.0,Power Users
2823,Enterprise,9999,154,6.0,Power Users
2824,Starter,999,182,2.0,At-Risk Users
2825,Starter,999,98,3.0,Normal Users
2826,Enterprise,9999,155,1.0,Power Users
2827,Starter,999,101,3.0,Normal Users
2828,Starter,999,187,2.0,At-Risk Users
2829,Professional,2999,178,1.0,At-Risk Users
2830,Starter,999,80,1.0,At-Risk Users
2831,Professional,2999,141,4.0,Normal Users
2832,Starter,999,184,1.0,At-Risk Users
2833,Starter,999,300,3.0,Normal Users
2834,Starter,999,260,1.0,At-Risk Users
2835,Starter,999,229,2.0,At-Risk Users
2836,Starter,999,153,3.0,Normal Users
2837,Professional,2999,111,3.0,Normal Users
2838,Starter,999,121,2.0,At-Risk Users
2839,Starter,999,109,3.0,Normal Users
2840,Starter,999,173,1.0,At-Risk Users
2841,Starter,999,326,2.0,At-Risk Users
2842,Professional,2999,90,3.0,Normal Users
2843,Professional,2999,292,1.0,At-Risk Users
2844,Starter,999,272,3.0,Normal Users
2845,Enterprise,9999,183,3.0,Power Users
2846,Starter,999,183,0.0,At-Risk Users
2847,Professional,2999,108,0.0,At-Risk Users
2848,Starter,999,270,1.0,At-Risk Users
2849,Professional,2999,146,3.0,Normal Users
2850,Professional,2999,99,1.0,At-Risk Users
2851,Starter,999,119,1.0,At-Risk Users
2852,Starter,999,199,3.0,Normal Users
2853,Starter,999,56,4.0,Normal Users
2854,Starter,999,116,4.0,Normal Users
2855,Starter,999,111,0.0,At-Risk Users
2856,Starter,999,131,3.0,Normal Users
2857,Enterprise,9999,180,2.0,Power Users
2858,Starter,999,176,1.0,At-Risk Users
2859,Starter,999,244,3.0,Normal Users
2860,Starter,999,209,3.0,Normal Users
2861,Professional,2999,201,2.0,At-Risk Users
2862,Starter,999,134,1.0,At-Risk Users
2863,Starter,999,120,0.0,At-Risk Users
2864,Professional,2999,179,2.0,At-Risk Users
2865,Starter,999,144,2.0,At-Risk Users
2866,Starter,999,138,2.0,At-Risk Users
2867,Starter,999,96,2.0,At-Risk Users
2868,Starter,999,114,0.0,At-Risk Users
2869,Starter,999,129,1.0,At-Risk Users
2870,Starter,999,120,3.0,Normal Users
2871,Starter,999,264,1.0,At-Risk Users
2872,Starter,999,133,2.0,At-Risk Users
2873,Enterprise,9999,159,4.0,Power Users
2874,Starter,999,131,3.0,Normal Users
2875,Professional,2999,164,1.0,At-Risk Users
2876,Professional,2999,232,2.0,At-Risk Users
2877,Starter,999,145,2.0,At-Risk Users
2878,Starter,999,151,3.0,Normal Users
2879,Professional,2999,96,2.0,At-Risk Users
2880,Starter,999,169,2.0,At-Risk Users
2881,Professional,2999,145,4.0,Normal Users
2882,Professional,2999,149,1.0,At-Risk Users
2883,Enterprise,9999,192,1.0,Power Users
2884,Starter,999,213,2.0,At-Risk Users
2885,Enterprise,9999,137,5.0,Power Users
2886,Professional,2999,193,2.0,At-Risk Users
2887,Professional,2999,241,3.0,Normal Users
2888,Professional,2999,123,0.0,At-Risk Users
2889,Starter,999,149,1.0,At-Risk Users
2890,Starter,999,280,1.0,At-Risk Users
2891,Starter,999,290,4.0,Normal Users
2892,Starter,999,66,3.0,Normal Users
2893,Professional,2999,142,3.0,Normal Users
2894,Professional,2999,135,5.0,Normal Users
2895,Starter,999,219,2.0,At-Risk Users
2896,Starter,999,158,3.0,Normal Users
2897,Starter,999,214,2.0,At-Risk Users
2898,Starter,999,198,2.0,At-Risk Users
2899,Enterprise,9999,82,2.0,Power Users
2900,Starter,999,80,3.0,Normal Users
2901,Professional,2999,125,2.0,At-Risk Users
2902,Enterprise,9999,158,3.0,Power Users
2903,Professional,2999,106,3.0,Normal Users
2904,Starter,999,270,4.0,Normal Users
2905,Starter,999,124,4.0,Normal Users
2906,Starter,999,209,4.0,Normal Users
2907,Enterprise,9999,201,0.0,Power Users
2908,Starter,999,99,2.0,At-Risk Users
2909,Starter,999,114,1.0,At-Risk Users
2910,Professional,2999,106,1.0,At-Risk Users
2911,Starter,999,122,0.0,At-Risk Users
2912,Professional,2999,188,2.0,At-Risk Users
2913,Starter,999,173,2.0,At-Risk Users
2914,Professional,2999,93,1.0,At-Risk Users
2915,Starter,999,120,1.0,At-Risk Users
2916,Starter,999,217,1.0,At-Risk Users
2917,Starter,999,187,1.0,At-Risk Users
2918,Professional,2999,68,1.0,At-Risk Users
2919,Starter,999,124,4.0,Normal Users
2920,Professional,2999,112,1.0,At-Risk Users
2921,Professional,2999,156,2.0,At-Risk Users
2922,Professional,2999,93,5.0,Normal Users
2923,Professional,2999,149,0.0,At-Risk Users
2924,Starter,999,30,2.0,At-Risk Users
2925,Starter,999,175,0.0,At-Risk Users
2926,Starter,999,225,3.0,Normal Users
2927,Starter,999,145,2.0,At-Risk Users
2928,Starter,999,243,5.0,Normal Users
2929,Starter,999,66,2.0,At-Risk Users
2930,Professional,2999,197,1.0,At-Risk Users
2931,Starter,999,212,2.0,At-Risk Users
2932,Starter,999,142,1.0,At-Risk Users
2933,Professional,2999,135,2.0,At-Risk Users
2934,Starter,999,169,1.0,At-Risk Users
2935,Professional,2999,271,2.0,At-Risk Users
2936,Starter,999,162,2.0,At-Risk Users
2937,Starter,999,141,2.0,At-Risk Users
2938,Starter,999,133,3.0,Normal Users
2939,Enterprise,9999,65,0.0,Power Users
2940,Starter,999,193,2.0,At-Risk Users
2941,Starter,999,92,1.0,At-Risk Users
2942,Enterprise,9999,150,0.0,Power Users
2943,Starter,999,216,2.0,At-Risk Users
2944,Starter,999,119,4.0,Normal Users
2945,Professional,2999,332,2.0,At-Risk Users
2946,Starter,999,106,1.0,At-Risk Users
2947,Starter,999,263,3.0,Normal Users
2948,Professional,2999,183,3.0,Normal Users
2949,Starter,999,182,2.0,At-Risk Users
2950,Enterprise,9999,144,2.0,Power Users
2951,Starter,999,64,1.0,At-Risk Users
2952,Professional,2999,119,0.0,At-Risk Users
2953,Professional,2999,159,2.0,At-Risk Users
2954,Starter,999,123,2.0,At-Risk Users
2955,Starter,999,178,1.0,At-Risk Users
2956,Starter,999,154,5.0,Normal Users
2957,Professional,2999,141,5.0,Normal Users
2958,Starter,999,76,2.0,At-Risk Users
2959,Professional,2999,168,4.0,Normal Users
2960,Professional,2999,202,1.0,At-Risk Users
2961,Professional,2999,119,1.0,At-Risk Users
2962,Starter,999,148,2.0,At-Risk Users
2963,Professional,2999,279,3.0,Normal Users
2964,Starter,999,321,2.0,At-Risk Users
2965,Professional,2999,165,1.0,At-Risk Users
2966,Enterprise,9999,144,6.0,Power Users
2967,Professional,2999,131,1.0,At-Risk Users
2968,Enterprise,9999,148,1.0,Power Users
2969,Professional,2999,117,0.0,At-Risk Users
2970,Starter,999,129,2.0,At-Risk Users
2971,Starter,999,183,1.0,At-Risk Users
2972,Starter,999,210,3.0,Normal Users
2973,Starter,999,160,3.0,Normal Users
2974,Starter,999,176,1.0,At-Risk Users
2975,Starter,999,112,2.0,At-Risk Users
2976,Professional,2999,181,2.0,At-Risk Users
2977,Enterprise,9999,206,3.0,Power Users
2978,Enterprise,9999,156,0.0,Power Users
2979,Starter,999,191,2.0,At-Risk Users
2980,Professional,2999,143,2.0,At-Risk Users
2981,Professional,2999,91,1.0,At-Risk Users
2982,Starter,999,134,0.0,At-Risk Users
2983,Starter,999,220,0.0,At-Risk Users
2984,Enterprise,9999,123,1.0,Power Users
2985,Starter,999,82,5.0,Normal Users
2986,Starter,999,211,3.0,Normal Users
2987,Starter,999,76,3.0,Normal Users
2988,Professional,2999,261,1.0,At-Risk Users
2989,Professional,2999,174,1.0,At-Risk Users
2990,Enterprise,9999,112,4.0,Power Users
2991,Professional,2999,148,1.0,At-Risk Users
2992,Starter,999,115,5.0,Normal Users
2993,Professional,2999,178,1.0,At-Risk Users
2994,Starter,999,209,3.0,Normal Users
2995,Starter,999,122,3.0,Normal Users
2996,Professional,2999,217,0.0,At-Risk Users
2997,Starter,999,102,1.0,At-Risk Users
2998,Professional,2999,99,0.0,At-Risk Users
2999,Starter,999,284,1.0,At-Risk Users
3000,Enterprise,9999,210,1.0,Power Users
3001,Starter,999,138,2.0,At-Risk Users
3002,Professional,2999,190,3.0,Normal Users
3003,Professional,2999,116,4.0,Normal Users
3004,Starter,999,174,3.0,Normal Users
3005,Starter,999,129,2.0,At-Risk Users
3006,Professional,2999,149,2.0,At-Risk Users
3007,Starter,999,176,1.0,At-Risk Users
3008,Starter,999,254,3.0,Normal Users
3009,Professional,2999,245,1.0,At-Risk Users
3010,Professional,2999,121,2.0,At-Risk Users
3011,Starter,999,184,2.0,At-Risk Users
3012,Professional,2999,106,1.0,At-Risk Users
3013,Starter,999,144,1.0,At-Risk Users
3014,Starter,999,100,6.0,Normal Users
3015,Enterprise,9999,243,0.0,Power Users
3016,Starter,999,123,0.0,At-Risk Users
3017,Enterprise,9999,75,3.0,Power Users
3018,Professional,2999,184,4.0,Normal Users
3019,Professional,2999,127,2.0,At-Risk Users
3020,Starter,999,131,0.0,At-Risk Users
3021,Professional,2999,125,0.0,At-Risk Users
3022,Enterprise,9999,297,2.0,Power Users
3023,Starter,999,105,1.0,At-Risk Users
3024,Starter,999,121,0.0,At-Risk Users
3025,Professional,2999,161,2.0,At-Risk Users
3026,Professional,2999,176,4.0,Normal Users
3027,Starter,999,214,2.0,At-Risk Users
3028,Professional,2999,262,2.0,At-Risk Users
3029,Starter,999,121,3.0,Normal Users
3030,Enterprise,9999,185,3.0,Power Users
3031,Starter,999,141,1.0,At-Risk Users
3032,Starter,999,234,2.0,At-Risk Users
3033,Starter,999,165,2.0,At-Risk Users
3034,Professional,2999,91,0.0,At-Risk Users
3035,Starter,999,170,2.0,At-Risk Users
3036,Enterprise,9999,88,1.0,Power Users
3037,Starter,999,91,4.0,Normal Users
3038,Starter,999,217,0.0,At-Risk Users
3039,Professional,2999,139,2.0,At-Risk Users
3040,Enterprise,9999,171,1.0,Power Users
3041,Professional,2999,178,2.0,At-Risk Users
3042,Starter,999,174,3.0,Normal Users
3043,Starter,999,231,2.0,At-Risk Users
3044,Starter,999,195,5.0,Normal Users
3045,Starter,999,123,0.0,At-Risk Users
3046,Starter,999,149,4.0,Normal Users
3047,Professional,2999,69,3.0,Normal Users
3048,Starter,999,93,4.0,Normal Users
3049,Starter,999,119,5.0,Normal Users
3050,Professional,2999,56,1.0,At-Risk Users
3051,Starter,999,117,4.0,Normal Users
3052,Starter,999,303,4.0,Normal Users
3053,Starter,999,237,1.0,At-Risk Users
3054,Starter,999,172,3.0,Normal Users
3055,Enterprise,9999,190,2.0,Power Users
3056,Starter,999,174,0.0,At-Risk Users
3057,Professional,2999,95,3.0,Normal Users
3058,Starter,999,223,5.0,Normal Users
3059,Starter,999,194,5.0,Normal Users
3060,Professional,2999,93,2.0,At-Risk Users
3061,Starter,999,143,4.0,Normal Users
3062,Professional,2999,221,3.0,Normal Users
3063,Starter,999,209,2.0,At-Risk Users
3064,Professional,2999,183,4.0,Normal Users
3065,Starter,999,174,1.0,At-Risk Users
3066,Starter,999,204,2.0,At-Risk Users
3067,Starter,999,120,2.0,At-Risk Users
3068,Enterprise,9999,109,3.0,Power Users
3069,Professional,2999,125,1.0,At-Risk Users
3070,Enterprise,9999,234,1.0,Power Users
3071,Professional,2999,96,1.0,At-Risk Users
3072,Starter,999,148,4.0,Normal Users
3073,Starter,999,214,3.0,Normal Users
3074,Starter,999,167,3.0,Normal Users
3075,Starter,999,180,2.0,At-Risk Users
3076,Starter,999,210,3.0,Normal Users
3077,Starter,999,161,2.0,At-Risk Users
3078,Enterprise,9999,106,1.0,Power Users
3079,Starter,999,177,1.0,At-Risk Users
3080,Enterprise,9999,166,5.0,Power Users
3081,Starter,999,177,2.0,At-Risk Users
3082,Starter,999,94,1.0,At-Risk Users
3083,Starter,999,236,0.0,At-Risk Users
3084,Starter,999,168,0.0,At-Risk Users
3085,Starter,999,148,1.0,At-Risk Users
3086,Starter,999,165,2.0,At-Risk Users
3087,Professional,2999,137,0.0,At-Risk Users
3088,Starter,999,167,1.0,At-Risk Users
3089,Professional,2999,26,4.0,Normal Users
3090,Professional,2999,239,1.0,At-Risk Users
3091,Enterprise,9999,91,5.0,Power Users
3092,Professional,2999,113,2.0,At-Risk Users
3093,Starter,999,92,3.0,Normal Users
3094,Starter,999,70,0.0,At-Risk Users
3095,Starter,999,116,2.0,At-Risk Users
3096,Starter,999,146,4.0,Normal Users
3097,Professional,2999,188,2.0,At-Risk Users
3098,Starter,999,121,0.0,At-Risk Users
3099,Starter,999,61,3.0,Normal Users
3100,Starter,999,104,4.0,Normal Users
3101,Starter,999,135,1.0,At-Risk Users
3102,Starter,999,122,2.0,At-Risk Users
3103,Professional,2999,100,0.0,At-Risk Users
3104,Professional,2999,134,7.0,Normal Users
3105,Professional,2999,95,2.0,At-Risk Users
3106,Starter,999,265,3.0,Normal Users
3107,Starter,999,178,2.0,At-Risk Users
3108,Starter,999,179,1.0,At-Risk Users
3109,Starter,999,206,3.0,Normal Users
3110,Starter,999,164,2.0,At-Risk Users
3111,Starter,999,197,2.0,At-Risk Users
3112,Professional,2999,185,2.0,At-Risk Users
3113,Starter,999,133,0.0,At-Risk Users
3114,Professional,2999,156,4.0,Normal Users
3115,Professional,2999,177,1.0,At-Risk Users
3116,Professional,2999,111,2.0,At-Risk Users
3117,Starter,999,218,1.0,At-Risk Users
3118,Professional,2999,136,4.0,Normal Users
3119,Starter,999,142,1.0,At-Risk Users
3120,Enterprise,9999,124,4.0,Power Users
3121,Starter,999,229,1.0,At-Risk Users
3122,Enterprise,9999,223,3.0,Power Users
3123,Professional,2999,171,2.0,At-Risk Users
3124,Starter,999,149,5.0,Normal Users
3125,Starter,999,147,2.0,At-Risk Users
3126,Professional,2999,185,0.0,At-Risk Users
3127,Starter,999,238,0.0,At-Risk Users
3128,Starter,999,229,2.0,At-Risk Users
3129,Professional,2999,212,1.0,At-Risk Users
3130,Starter,999,101,5.0,Normal Users
3131,Starter,999,158,2.0,At-Risk Users
3132,Starter,999,164,2.0,At-Risk Users
3133,Starter,999,111,0.0,At-Risk Users
3134,Starter,999,132,3.0,Normal Users
3135,Starter,999,128,1.0,At-Risk Users
3136,Professional,2999,230,2.0,At-Risk Users
3137,Starter,999,121,3.0,Normal Users
3138,Starter,999,101,2.0,At-Risk Users
3139,Enterprise,9999,159,2.0,Power Users
3140,Enterprise,9999,185,2.0,Power Users
3141,Enterprise,9999,146,0.0,Power Users
3142,Starter,999,138,2.0,At-Risk Users
